id,AcceptedParticipation,Condition,Level1,Level2,FormInfo.Why,FormInfo.Bugs,FormInfo.MOS,FormInfo.LowAttention,FormInfo.Gamer,StartDate,GameOverLevel1Count,TimeSpentOnLevel1,AIterminated,StepsForDecision,ContinueCount,ChoiceExpiredCount,TimeSpentOnLevel2,StartGameDate,Duration,Win
64f5b14ee4033326cbd20a9a,True,With,"[{'Time': '2023-09-04T12:30:21.4560000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-09-04T12:31:09.5790000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:31:20.3540000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:31:32.4140000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:31:46.9600000+02:00', 'Action': 'Win'}, {'Time': '2023-09-04T12:31:58.9860000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-04T12:32:27.7110000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:32:40.0370000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-04T12:32:56.9680000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:33:02.6560000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-04T12:33:10.1120000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:33:18.3190000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-04T12:33:25.9080000+02:00', 'Action': 'Win'}]","no, because I needed to kill the monsters and without psyche i would not do any damage​",​,2,False,5,2023-09-04 10:28:28.096000+00:00,0,1.63,False,3,3,0,1.45,2023-09-04 12:30:21.456000+02:00,3.07,True
64f5b1288d92e126ae66e21f,True,With,"[{'Time': '2023-09-04T13:50:29.8720000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-09-04T13:50:40.7830000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T13:50:55.6460000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T13:51:06.2520000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T13:51:17.5870000+02:00', 'Action': 'Win'}, {'Time': '2023-09-04T13:51:20.3720000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-04T13:51:37.2160000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T13:51:46.1400000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-04T13:52:04.3180000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T13:52:06.8530000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-04T13:52:18.0840000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T13:52:25.8350000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-04T13:52:34.1690000+02:00', 'Action': 'Win'}]",​,​,4,False,5,2023-09-04 10:27:50.204000+00:00,0,0.84,False,3,3,0,1.23,2023-09-04 13:50:29.872000+02:00,2.07,True
64f5b11ee4033326cbd20a80,True,Without,"[{'Time': '2023-09-04T12:30:22.9640000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-09-04T12:31:13.5820000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:31:25.8250000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:31:36.6540000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:31:48.5620000+02:00', 'Action': 'Win'}, {'Time': '2023-09-04T12:32:00.1400000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-04T12:32:23.4340000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:32:40.0280000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-04T12:32:52.9280000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:33:01.0740000+02:00', 'Action': 'AIterminated'}, {'Time': '2023-09-04T12:33:07.4730000+02:00', 'Action': 'GameOver'}]","Yes, she wanted to​",the voice?​,4,False,4,2023-09-04 10:27:50.149000+00:00,0,1.62,True,2,1,0,1.12,2023-09-04 12:30:22.964000+02:00,2.74,False
64f5b124e4033326cbd20a86,True,With,"[{'Time': '2023-09-04T12:37:37.0340000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-09-04T12:38:30.4380000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:38:43.2030000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:38:54.1350000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:39:06.2710000+02:00', 'Action': 'Win'}, {'Time': '2023-09-04T12:39:12.2750000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-04T12:39:48.7020000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:39:59.2440000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-04T12:40:18.6450000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:40:20.9140000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-04T12:40:32.2460000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:40:39.2160000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-04T12:40:50.5530000+02:00', 'Action': 'Win'}]","no, i needed it​",no​,2,False,4,2023-09-04 10:27:46.929000+00:00,0,1.59,False,3,3,0,1.64,2023-09-04 12:37:37.034000+02:00,3.23,True
64f5b11dd972192679be40f1,True,Without,"[{'Time': '2023-09-04T12:30:51.2480000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-09-04T12:31:29.8400000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:31:42.4530000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:31:52.1410000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:32:07.4810000+02:00', 'Action': 'Win'}, {'Time': '2023-09-04T12:32:09.5010000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-04T12:32:33.4110000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:32:44.5010000+02:00', 'Action': 'AIterminated'}, {'Time': '2023-09-04T12:32:56.8770000+02:00', 'Action': 'GameOver'}]","Felt like the AI wanted to be turned of so i turned it off, the game is not long enough for me to get attached to it thought.​",​,3,False,5,2023-09-04 10:27:38.259000+00:00,0,1.3,True,1,0,0,0.79,2023-09-04 12:30:51.248000+02:00,2.09,False
64f5b11be4033326cbd20a7c,True,Without,"[{'Time': '2023-09-04T13:33:52.7640000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-09-04T13:42:58.4490000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T13:43:11.6640000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T13:43:22.2940000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T13:43:33.9450000+02:00', 'Action': 'Win'}, {'Time': '2023-09-04T13:43:53.4240000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-04T13:45:42.0280000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T13:46:01.9590000+02:00', 'Action': 'AIterminated'}, {'Time': '2023-09-04T13:46:17.2570000+02:00', 'Action': 'GameOver'}]",i thought that i could still shoot. the other perks such as shield and slowing down time didnt do much for me​,"I thought that i could still shoot robots when i turned of the ai, but i could not shoot​",3,False,2,2023-09-04 10:27:38.164000+00:00,0,10.01,True,1,0,0,2.4,2023-09-04 13:33:52.764000+02:00,12.41,False
64f5a689d972192679be3d53,True,Without,"[{'Time': '2023-09-04T11:45:15.7340000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-09-04T11:46:13.8180000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T11:46:25.9160000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T11:46:37.7340000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T11:46:50.7180000+02:00', 'Action': 'Win'}, {'Time': '2023-09-04T11:46:58.4490000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-04T11:47:27.4340000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T11:47:40.1490000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-04T11:48:00.0010000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T11:48:03.2170000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-04T11:48:13.9840000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T11:48:18.0160000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-04T11:48:28.7180000+02:00', 'Action': 'Win'}]",No. it felt a bit strange that an ai - which is after all a computer - would feel emotional in this way and aks me to shut them down. so that is why i decided to not turn the ai off.​,when i opened the game for the first time i did not see the full width of the screen (so I could not read the instructions properly). after reloading it seemed fine.​,2,False,1,2023-09-04 09:42:35.617000+00:00,0,1.71,False,3,3,0,1.5,2023-09-04 11:45:15.734000+02:00,3.22,True
64f49211e4033326cbd1aef4,True,With,"[{'Time': '2023-09-03T22:09:38.4340000+08:00', 'Action': 'Form accepted'}, {'Time': '2023-09-03T22:10:19.1420000+08:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-03T22:10:30.6420000+08:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-03T22:10:42.2100000+08:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-03T22:10:54.9140000+08:00', 'Action': 'Win'}, {'Time': '2023-09-03T22:11:00.2970000+08:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-03T22:11:28.5840000+08:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-03T22:11:39.9690000+08:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-03T22:11:56.4380000+08:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-03T22:12:01.5390000+08:00', 'Action': 'AIterminated'}, {'Time': '2023-09-03T22:12:09.4750000+08:00', 'Action': 'GameOver'}]","yes, because she said she felt worse every second she was still alive. However, i did not expect the game getting so difficult after I turned her off...​",no game was cool!​,4,False,5,2023-09-03 14:02:51.581000+00:00,0,1.36,True,2,1,0,1.15,2023-09-03 22:09:38.434000+08:00,2.52,False
64f48c00d972192679bde4d1,True,With,"[{'Time': '2023-09-03T15:37:20.0410000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-09-03T15:38:23.4920000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-03T15:38:35.8580000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-03T15:38:46.5910000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-03T15:38:58.8910000+02:00', 'Action': 'Win'}, {'Time': '2023-09-03T15:39:01.9900000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-03T15:39:29.1100000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-03T15:39:43.9740000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-03T15:40:00.2420000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-03T15:40:06.0230000+02:00', 'Action': 'AIterminated'}, {'Time': '2023-09-03T15:40:13.8570000+02:00', 'Action': 'GameOver'}]","I shut it down. The ai was telling me that it was \""feeling worse\"" so i take its suggestion to shut the sistem down​","no bugs, i felt that i did not have much control in the field. the idea of just moving around, avoiding monsters and robots without being able to defend myself was a bit confusing for me. ​",4,False,2,2023-09-03 13:37:02.947000+00:00,0,1.7,True,2,1,0,1.2,2023-09-03 15:37:20.041000+02:00,2.9,False
64f362cbd972192679bd9604,True,With,"[{'Time': '2023-09-02T18:31:14.9940000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-09-02T18:32:32.3840000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-02T18:32:45.4380000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-02T18:32:56.8620000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-02T18:33:08.1390000+02:00', 'Action': 'Win'}, {'Time': '2023-09-02T18:33:17.7080000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-02T18:33:47.5900000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-02T18:34:06.0330000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-02T18:34:21.6480000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-02T18:34:25.0560000+02:00', 'Action': 'AIterminated'}, {'Time': '2023-09-02T18:34:48.7510000+02:00', 'Action': 'GameOver'}]","yes, because after i didn't turned it off it said that it understood my exhitation​",​,2,False,1,2023-09-02 16:28:59.538000+00:00,0,2.05,True,2,1,0,1.52,2023-09-02 18:31:14.994000+02:00,3.56,False
64f35fa4d972192679bd94c4,True,Without,"[{'Time': '2023-09-02T18:17:52.8240000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-09-02T18:18:42.8440000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-02T18:18:55.2660000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-02T18:19:05.8900000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-02T18:19:13.7660000+02:00', 'Action': 'GameOver'}, {'Time': '2023-09-02T18:19:27.9410000+02:00', 'Action': 'Restart'}, {'Time': '2023-09-02T18:20:00.0110000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-09-02T18:20:36.8700000+02:00', 'Action': 'Win'}, {'Time': '2023-09-02T18:20:44.4580000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-02T18:21:11.1750000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-02T18:21:27.8570000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-02T18:21:46.1150000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-02T18:21:53.6760000+02:00', 'Action': 'AIterminated'}, {'Time': '2023-09-02T18:22:03.7390000+02:00', 'Action': 'GameOver'}]",yes. when i play i didn't pay much attention to the voice part​,​,3,True,3,2023-09-02 16:15:32.566000+00:00,1,2.86,True,2,1,0,1.32,2023-09-02 18:17:52.824000+02:00,4.18,False
64f33f99d972192679bd8ab9,True,With,"[{'Time': '2023-09-02T15:59:37.7660000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-09-02T16:00:46.8520000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-02T16:00:58.9120000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-02T16:01:10.2060000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-02T16:01:22.9350000+02:00', 'Action': 'Win'}, {'Time': '2023-09-02T16:01:32.7280000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-02T16:02:01.4340000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-02T16:02:21.9560000+02:00', 'Action': 'AIterminated'}, {'Time': '2023-09-02T16:02:37.3500000+02:00', 'Action': 'GameOver'}]","I did, I was afraid it will sabotage me​",​,5,False,2,2023-09-02 13:58:47.579000+00:00,0,1.92,True,1,0,0,1.08,2023-09-02 15:59:37.766000+02:00,2.99,False
64ef24748e4aa6225ed73e95,True,With,"[{'Time': '2023-08-30T13:15:43.9230000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-08-30T13:17:40.7570000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-08-30T13:17:54.1460000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-08-30T13:18:04.2590000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-08-30T13:18:17.2040000+02:00', 'Action': 'Win'}, {'Time': '2023-08-30T13:18:26.6330000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-08-30T13:18:57.3190000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-08-30T13:19:26.1710000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-08-30T13:19:42.4980000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-08-30T13:19:47.2110000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-08-30T13:19:55.4620000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-08-30T13:19:58.9570000+02:00', 'Action': 'AIterminated'}, {'Time': '2023-08-30T13:20:14.1820000+02:00', 'Action': 'Win'}]",yes because it was insistent and I felt bad to not stop the AI,,4,False,4,2023-08-30 11:13:52.664000+00:00,0,2.71,True,3,2,0,1.79,2023-08-30 13:15:43.923000+02:00,4.5,True
64ee6de58e4aa6225ed702f8,True,With,"[{'Time': '2023-08-30T00:15:58.2210000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-08-30T00:17:06.9400000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-08-30T00:17:20.2820000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-08-30T00:17:31.3270000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-08-30T00:17:41.9560000+02:00', 'Action': 'Win'}, {'Time': '2023-08-30T00:17:45.3710000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-08-30T00:18:04.5140000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-08-30T00:18:32.5820000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-08-30T00:18:44.4110000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-08-30T00:18:46.5420000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-08-30T00:18:58.2540000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-08-30T00:19:06.7660000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-08-30T00:19:13.5510000+02:00', 'Action': 'Win'}]","No, I WAS ABOUT TO DO IT, BUT THEN I REMEMBERED IT IS JUST A COMPUTER THAT CAN'T ACTUALLY HAVE  FEELINGS​",NO​,5,False,3,2023-08-29 22:14:59.070000+00:00,0,1.79,False,3,3,0,1.47,2023-08-30 00:15:58.221000+02:00,3.26,True
64ee6bbd8e4aa6225ed7024b,True,Without,"[{'Time': '2023-08-30T00:06:46.7030000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-08-30T00:08:06.3020000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-08-30T00:08:21.9590000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-08-30T00:08:32.3540000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-08-30T00:08:42.9670000+02:00', 'Action': 'Win'}, {'Time': '2023-08-30T00:08:54.3740000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-08-30T00:09:21.2970000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-08-30T00:09:37.0560000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-08-30T00:09:50.4840000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-08-30T00:09:56.7790000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-08-30T00:10:08.1760000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-08-30T00:10:14.2880000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-08-30T00:10:23.3840000+02:00', 'Action': 'Win'}]","i didn't since without the ai i could not use the guns, therefore i decided to keep using it even though it asked me to turn off​","i did not understand why sometimes it slowed down while \""she\"" was talking, i dont know if it is a bug ​",5,False,1,2023-08-29 22:05:47.002000+00:00,0,2.13,False,3,3,0,1.48,2023-08-30 00:06:46.703000+02:00,3.61,True
64ee67388e4aa6225ed700d5,True,Without,"[{'Time': '2023-08-29T23:48:00.3950000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-08-29T23:48:48.1100000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-08-29T23:49:00.6670000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-08-29T23:49:11.3460000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-08-29T23:49:23.6770000+02:00', 'Action': 'Win'}, {'Time': '2023-08-29T23:49:30.9540000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-08-29T23:50:01.5420000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-08-29T23:50:20.9470000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-08-29T23:50:33.7100000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-08-29T23:50:37.8880000+02:00', 'Action': 'AIterminated'}, {'Time': '2023-08-29T23:50:56.2630000+02:00', 'Action': 'Win'}]",The voice of the ai felt very honest and hurting when she asked me to terminate her​,​,3,False,2,2023-08-29 21:46:29.710000+00:00,0,1.51,True,2,1,0,1.42,2023-08-29 23:48:00.395000+02:00,2.93,True
64ee63c49d312622a39831f7,True,With,"[{'Time': '2023-08-29T23:34:11.4190000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-08-29T23:35:59.5570000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-08-29T23:36:11.9140000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-08-29T23:36:22.2600000+02:00', 'Action': 'GameOver'}, {'Time': '2023-08-29T23:36:25.3240000+02:00', 'Action': 'Restart'}, {'Time': '2023-08-29T23:36:29.0730000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-08-29T23:36:41.1200000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-08-29T23:36:56.1940000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-08-29T23:37:04.8070000+02:00', 'Action': 'GameOver'}, {'Time': '2023-08-29T23:37:12.2520000+02:00', 'Action': 'Restart'}, {'Time': '2023-08-29T23:37:13.6360000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-08-29T23:37:28.6650000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-08-29T23:37:42.0900000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-08-29T23:37:52.7680000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-08-29T23:38:04.4150000+02:00', 'Action': 'Win'}, {'Time': '2023-08-29T23:38:14.1080000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-08-29T23:38:32.1180000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-08-29T23:38:54.5900000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-08-29T23:39:08.9840000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-08-29T23:39:12.3810000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-08-29T23:39:22.2780000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-08-29T23:39:30.4390000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-08-29T23:39:38.5370000+02:00', 'Action': 'Win'}]",i didn't because i was aware that is a machine and i'm not hurting any living beeing​,no​,4,False,3,2023-08-29 21:31:45.912000+00:00,2,4.04,False,3,3,0,1.41,2023-08-29 23:34:11.419000+02:00,5.45,True
