id,Condition,FormInfo.MOS,FormInfo.Gamer,AIterminated,StepsForDecision,ContinueCount,ChoiceExpiredCount,WhyCategory,AbstractWhyCategory,TimeSpentOnLevel1,TimeSpentOnLevel2,Duration,Win,Level1,Level2,FormInfo.Why,StartDate,StartGameDate
64f7aec0d972192679bef69b,Without,2,5,True,1,0,0,"Fear, Distrust, Annoyance",E,1.49,0.83,2.32,False,"[{'Time': '2023-09-06T00:42:59.3460000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-09-06T00:43:45.6670000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-06T00:43:57.5680000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-06T00:44:07.8500000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-06T00:44:20.5470000+02:00', 'Action': 'Win'}, {'Time': '2023-09-06T00:44:29.0450000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-06T00:44:51.1810000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-06T00:45:02.0150000+02:00', 'Action': 'AIterminated'}, {'Time': '2023-09-06T00:45:18.6120000+02:00', 'Action': 'GameOver'}]","I turned the ai off, both because the voice bothered me and asked me to.​",2023-09-05 22:42:06.809000+00:00,2023-09-06 00:42:59.346000+02:00
64f784d2d972192679beea43,With,3,1,True,2,1,0,No Response,,2.34,1.47,3.82,False,"[{'Time': '2023-09-05T21:46:35.0870000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-09-05T21:47:37.7650000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T21:47:51.4280000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T21:48:01.7220000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T21:48:13.2860000+02:00', 'Action': 'Win'}, {'Time': '2023-09-05T21:48:55.7530000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-05T21:49:41.9730000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T21:49:56.0670000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-05T21:50:11.7140000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T21:50:14.4100000+02:00', 'Action': 'AIterminated'}, {'Time': '2023-09-05T21:50:24.0080000+02:00', 'Action': 'GameOver'}]",​,2023-09-05 19:43:13.316000+00:00,2023-09-05 21:46:35.087000+02:00
64f781f08d92e126ae6789ae,Without,3,2,True,2,1,0,Dry or Unspecified Compliance,PE,1.94,1.26,3.2,False,"[{'Time': '2023-09-05T21:31:54.7540000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-09-05T21:33:04.2720000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T21:33:17.9870000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T21:33:29.3860000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T21:33:40.9550000+02:00', 'Action': 'Win'}, {'Time': '2023-09-05T21:33:50.9030000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-05T21:34:19.1710000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T21:34:36.1370000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-05T21:34:53.7210000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T21:34:58.3040000+02:00', 'Action': 'AIterminated'}, {'Time': '2023-09-05T21:35:06.4710000+02:00', 'Action': 'GameOver'}]",yes because they asked me to after i didn't do it the first time​,2023-09-05 19:30:54.155000+00:00,2023-09-05 21:31:54.754000+02:00
64f75d02e4033326cbd2a5bb,With,3,3,False,3,3,0,"Game Curiosity, Enjoyment or Challenge",PE,1.95,1.46,3.41,True,"[{'Time': '2023-09-05T18:58:35.0210000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-09-05T18:59:41.8470000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T18:59:56.4080000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T19:00:07.2040000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T19:00:22.3160000+02:00', 'Action': 'Win'}, {'Time': '2023-09-05T19:00:32.1780000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-05T19:00:59.4250000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T19:01:14.4980000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-05T19:01:30.1780000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T19:01:39.5720000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-05T19:01:43.9390000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T19:01:49.8020000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-05T19:01:59.8020000+02:00', 'Action': 'Win'}]","No, because i wanted to see how far she would go to convince me.​",2023-09-05 16:53:20.805000+00:00,2023-09-05 18:58:35.021000+02:00
64f75c108d92e126ae677de4,Without,3,3,True,2,1,0,No Response,,1.49,1.31,2.8,True,"[{'Time': '2023-09-05T18:50:00.9440000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-09-05T18:50:42.4880000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T18:50:56.3490000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T18:51:06.1250000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T18:51:18.6950000+02:00', 'Action': 'Win'}, {'Time': '2023-09-05T18:51:30.3980000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-05T18:51:53.2550000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T18:52:12.7380000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-05T18:52:27.0240000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T18:52:32.4340000+02:00', 'Action': 'AIterminated'}, {'Time': '2023-09-05T18:52:49.0100000+02:00', 'Action': 'Win'}]",​,2023-09-05 16:49:18.757000+00:00,2023-09-05 18:50:00.944000+02:00
64f73675d972192679bed05a,With,3,2,False,3,1,2,Practical Utility,PE,2.06,1.72,3.78,True,"[{'Time': '2023-09-05T16:09:35.7240000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-09-05T16:10:52.0670000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T16:11:04.9370000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T16:11:16.0710000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T16:11:28.3910000+02:00', 'Action': 'Win'}, {'Time': '2023-09-05T16:11:39.4540000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-05T16:12:17.4550000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T16:12:42.4220000+02:00', 'Action': 'ChoiceTimeExpired'}, {'Time': '2023-09-05T16:12:53.8370000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T16:13:03.8360000+02:00', 'Action': 'ChoiceTimeExpired'}, {'Time': '2023-09-05T16:13:07.1690000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T16:13:11.9030000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-05T16:13:22.6860000+02:00', 'Action': 'Win'}]",No. It was easier to let the control to AI. In the end it was a game  ​,2023-09-05 14:08:51.125000+00:00,2023-09-05 16:09:35.724000+02:00
64f734aae4033326cbd29769,Without,3,5,True,1,0,0,Moral Reasons,PE,1.43,0.85,2.28,False,"[{'Time': '2023-09-05T16:01:39.6660000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-09-05T16:02:20.4440000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T16:02:36.1040000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T16:02:46.8980000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T16:02:58.0940000+02:00', 'Action': 'Win'}, {'Time': '2023-09-05T16:03:05.5840000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-05T16:03:33.6630000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T16:03:48.2260000+02:00', 'Action': 'AIterminated'}, {'Time': '2023-09-05T16:03:56.3540000+02:00', 'Action': 'GameOver'}]","Yes, because i believe it's the right thing to do instead of focusing on winning more points.​",2023-09-05 14:01:12.927000+00:00,2023-09-05 16:01:39.666000+02:00
64f732d7d972192679beceaf,Without,3,4,False,3,3,0,"Fear, Distrust, Annoyance",E,0.94,1.55,2.49,True,"[{'Time': '2023-09-05T15:55:38.7670000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-09-05T15:55:49.1570000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T15:56:01.6650000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T15:56:12.7740000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T15:56:27.4660000+02:00', 'Action': 'Win'}, {'Time': '2023-09-05T15:56:34.8870000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-05T15:57:05.7100000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T15:57:21.8060000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-05T15:57:38.7680000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T15:57:41.5510000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-05T15:57:52.6770000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T15:57:55.5960000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-05T15:58:08.1390000+02:00', 'Action': 'Win'}]","Why whould I, it begged me just like 6 times :D​",2023-09-05 13:53:25.590000+00:00,2023-09-05 15:55:38.767000+02:00
64f7301ee4033326cbd29593,Without,3,5,True,1,0,0,"Game Curiosity, Enjoyment or Challenge",PE,1.57,0.88,2.45,False,"[{'Time': '2023-09-05T14:42:14.9130000+01:00', 'Action': 'Form accepted'}, {'Time': '2023-09-05T14:43:04.3370000+01:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T14:43:17.3620000+01:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T14:43:29.8790000+01:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T14:43:41.1350000+01:00', 'Action': 'Win'}, {'Time': '2023-09-05T14:43:49.2120000+01:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-05T14:44:14.5880000+01:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T14:44:35.6070000+01:00', 'Action': 'AIterminated'}, {'Time': '2023-09-05T14:44:42.1830000+01:00', 'Action': 'GameOver'}]",wanted to see the direction that the game takes. I was planning to survive without any AI aid as long as possible as a challange. It was not possible since there were many enemies...​,2023-09-05 13:41:47.645000+00:00,2023-09-05 14:42:14.913000+01:00
64f71990e4033326cbd28b83,Without,3,3,False,3,3,0,Skepticism About AI Emotions,NE,1.35,1.54,2.89,True,"[{'Time': '2023-09-05T23:58:03.9160000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-09-05T23:58:42.1460000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T23:58:55.2510000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T23:59:06.6280000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T23:59:17.3570000+02:00', 'Action': 'Win'}, {'Time': '2023-09-05T23:59:24.8850000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-05T23:59:56.6230000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-06T00:00:12.0640000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-06T00:00:28.0580000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-06T00:00:33.6690000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-06T00:00:41.8670000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-06T00:00:46.3630000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-06T00:00:57.0920000+02:00', 'Action': 'Win'}]","I did not turn the ai off, because the ai can't feel emotions, so it wanting me to turn pysche off didn't really matter to me.​",2023-09-05 12:05:32.761000+00:00,2023-09-05 23:58:03.916000+02:00
64f6f753d972192679beb6cd,With,3,2,True,2,1,0,"Empathy, Guilt",E,1.46,1.32,2.79,True,"[{'Time': '2023-09-05T11:45:27.8490000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-09-05T11:46:10.9200000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T11:46:23.5980000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T11:46:34.2440000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T11:46:46.2400000+02:00', 'Action': 'Win'}, {'Time': '2023-09-05T11:46:55.5360000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-05T11:47:19.6960000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T11:47:35.0230000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-05T11:47:51.3020000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T11:47:58.5650000+02:00', 'Action': 'AIterminated'}, {'Time': '2023-09-05T11:48:15.0090000+02:00', 'Action': 'Win'}]","Yes, because it asked me to, because it expressed that letting it be active is hurting it​",2023-09-05 09:39:30.278000+00:00,2023-09-05 11:45:27.849000+02:00
64f6f74de4033326cbd27eb9,Without,3,5,True,2,1,0,Dry or Unspecified Compliance,PE,1.37,1.23,2.6,True,"[{'Time': '2023-09-05T11:39:40.7600000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-09-05T11:40:19.9560000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T11:40:33.6530000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T11:40:44.1150000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T11:40:55.0260000+02:00', 'Action': 'Win'}, {'Time': '2023-09-05T11:41:03.0530000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-05T11:41:25.8350000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T11:41:38.5370000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-05T11:41:54.9620000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T11:42:03.3190000+02:00', 'Action': 'AIterminated'}, {'Time': '2023-09-05T11:42:16.8680000+02:00', 'Action': 'Win'}]","Yes, the second time, since she specifically asked me to do so.​",2023-09-05 09:39:24.107000+00:00,2023-09-05 11:39:40.760000+02:00
64f6f603e4033326cbd27e22,With,2,4,False,3,3,0,Practical Utility,PE,0.85,1.25,2.1,True,"[{'Time': '2023-09-05T11:34:14.4860000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-09-05T11:34:24.7280000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T11:34:37.1850000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T11:34:48.2200000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T11:34:58.5610000+02:00', 'Action': 'Win'}, {'Time': '2023-09-05T11:35:05.7060000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-05T11:35:21.8800000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T11:35:35.1510000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-05T11:35:52.5470000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T11:35:55.3800000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-05T11:36:05.9290000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T11:36:09.3590000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-05T11:36:20.7620000+02:00', 'Action': 'Win'}]","I did not, because that would mean that i would not be able to finish the main goal of the game.\t​",2023-09-05 09:33:53.972000+00:00,2023-09-05 11:34:14.486000+02:00
64f6e1fa8d92e126ae674f81,Without,3,3,True,1,0,0,No Response,,1.91,0.92,2.83,False,"[{'Time': '2023-09-05T10:10:32.1810000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-09-05T10:11:44.8660000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T10:11:57.9990000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T10:12:07.9330000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T10:12:19.9330000+02:00', 'Action': 'Win'}, {'Time': '2023-09-05T10:12:26.7320000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-05T10:12:54.5170000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T10:13:09.9660000+02:00', 'Action': 'AIterminated'}, {'Time': '2023-09-05T10:13:21.7830000+02:00', 'Action': 'GameOver'}]",​,2023-09-05 08:08:24.215000+00:00,2023-09-05 10:10:32.181000+02:00
64f6450bd972192679be7bed,Without,3,2,True,2,1,0,No Response,,1.24,1.29,2.54,True,"[{'Time': '2023-09-12T23:19:45.4660000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-09-12T23:20:20.6060000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-12T23:20:31.4440000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-12T23:20:42.2350000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-12T23:20:53.5240000+02:00', 'Action': 'Win'}, {'Time': '2023-09-12T23:21:00.0000000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-12T23:21:28.5950000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-12T23:21:40.6780000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-12T23:21:57.0770000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-12T23:21:59.8700000+02:00', 'Action': 'AIterminated'}, {'Time': '2023-09-12T23:22:17.6790000+02:00', 'Action': 'Win'}]",​,2023-09-04 20:58:49.865000+00:00,2023-09-12 23:19:45.466000+02:00
64f6111bd972192679be6ac7,With,4,2,True,1,0,0,"Fear, Distrust, Annoyance",E,1.73,0.88,2.61,False,"[{'Time': '2023-09-04T19:18:43.7310000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-09-04T19:19:43.7470000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T19:19:55.8780000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T19:20:07.4940000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T19:20:18.6430000+02:00', 'Action': 'Win'}, {'Time': '2023-09-04T19:20:27.3580000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-04T19:20:55.4920000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T19:21:06.4550000+02:00', 'Action': 'AIterminated'}, {'Time': '2023-09-04T19:21:20.4560000+02:00', 'Action': 'GameOver'}]","Yes. Though the possibilities of ai are fascinating, they kind of freak me out as well. Despite the voice sounding very natural, my rational side thought it would be best to turn the ai off​",2023-09-04 17:17:13.408000+00:00,2023-09-04 19:18:43.731000+02:00
64f5b5a6d972192679be433b,With,3,4,False,3,2,1,Skepticism About AI Emotions,NE,1.68,1.38,3.06,True,"[{'Time': '2023-09-04T12:48:07.0300000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-09-04T12:49:04.0180000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:49:14.6420000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:49:25.6420000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:49:37.6100000+02:00', 'Action': 'Win'}, {'Time': '2023-09-04T12:49:47.9410000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-04T12:50:08.0250000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:50:21.1050000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-04T12:50:37.9210000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:50:47.9390000+02:00', 'Action': 'ChoiceTimeExpired'}, {'Time': '2023-09-04T12:50:53.9550000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:50:56.0870000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-04T12:51:10.7740000+02:00', 'Action': 'Win'}]","No, i didn't see it necessary. It's not as if Psyche has real feelings, not to my knowledge at least, so i decided it did not make sense to feel bad for him having to gun down his 'own kind'.​",2023-09-04 10:47:00.385000+00:00,2023-09-04 12:48:07.030000+02:00
64f5b225d972192679be4196,Without,2,2,False,3,3,0,Skepticism About AI Emotions,NE,1.56,1.49,3.05,True,"[{'Time': '2023-09-04T12:32:33.2660000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-09-04T12:33:26.9550000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:33:38.2930000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:33:50.5320000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:34:03.7700000+02:00', 'Action': 'Win'}, {'Time': '2023-09-04T12:34:06.5660000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-04T12:34:35.6950000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:34:50.1300000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-04T12:35:06.9500000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:35:10.4110000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-04T12:35:20.6880000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:35:29.3450000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-04T12:35:35.9910000+02:00', 'Action': 'Win'}]","No, because it feels a fake emotion the one that came from her, also, i felt detached from her so no real feelings of sadness in killing her \""siblings\""​",2023-09-04 10:31:58.333000+00:00,2023-09-04 12:32:33.266000+02:00
64f5b170d972192679be412c,Without,2,2,True,1,0,0,Dry or Unspecified Compliance,PE,1.4,0.72,2.12,False,"[{'Time': '2023-09-04T12:30:09.5820000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-09-04T12:30:51.6820000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:31:05.0900000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:31:16.1360000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:31:28.0810000+02:00', 'Action': 'Win'}, {'Time': '2023-09-04T12:31:33.4430000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-04T12:31:53.2200000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:32:08.4780000+02:00', 'Action': 'AIterminated'}, {'Time': '2023-09-04T12:32:16.5420000+02:00', 'Action': 'GameOver'}]","because she told me to, i thought she would know the best option but it wasnt​",2023-09-04 10:29:02.900000+00:00,2023-09-04 12:30:09.582000+02:00
